0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,PotentialFraud
-2.3928323729308745,0.3390811007259725,0.1708380462462735,-0.5785016542011561,0.19965907241232955,0.09718787870898271,0.29216794082012454,0.06851713262577969,-0.030014905159477846,-0.11504742707793779,-0.27228818404146654,-0.13487482090353214,-0.14803491684794215,-0.05774217824315715,0.035902763073632916,-0.06008135023174604,-0.10587380246355164,0.41202298811603955,0.051530868353876866,-0.12811910505195165,-0.08966551386309272,-0.03951535991655073,-0.017878702345517142,0.10461474643598435,-0.170995344746681,-0.028009942918279344,-0.17913112177875595,0.44188141036088,-0.277804299869475,0
9.054235609622264,9.842673814889759,-0.5193210866657408,-4.5105880818138235,-4.187688851799505,-0.02474851998396802,-0.2885146859673033,0.3832742134842062,0.37105054282045,-0.3071241009178197,-0.1227571864485162,0.7948568623443337,-0.2818837386935083,0.2721601578091067,0.18608413834239665,0.4714972511311125,0.7386013482583422,-0.6594859145644203,0.4828534821662707,0.6292466142050667,0.2924311718808262,-0.13184575094858286,-0.1674213971340373,0.23552188151369993,0.13664952210681472,-0.6756600788743227,0.14982915509447328,-0.5042092321366001,-0.21431267695763662,1
-0.011515423808752357,-2.0461505476992037,-0.7169776179688797,0.14699346977522648,0.01718359429560228,-0.05067296703626857,-0.0914845673793751,-0.27624430983534765,0.06155493391318326,-0.07144247783547743,-0.004099827563318844,-0.14285184132660406,-0.22113544368867435,-0.035837197375657506,0.08933216339976127,0.3112700879883566,-0.11152389988683639,-0.011743670121022669,0.06081957577680079,-0.006632813720230635,-0.014098375995739381,-0.1956779580593141,0.09829982216454589,0.18250692048772796,0.007985284168347768,0.0891350260879661,0.045471679319890095,0.04142330770830379,-0.04056094734649577,0
27.55681133150963,-15.327473917531616,-6.2469606127557995,1.9486277407323458,-1.0108678850992492,-0.6334036269968857,0.1752259835339176,-2.8612874918632096,0.7356078382969692,-2.52689140877625,-1.3052267154374333,-0.6054115048273658,-2.293222460669415,-0.591151246756914,-2.254333666695401,2.462119843301588,0.5230945596910714,-0.6587161609269923,-1.9766455409894546,3.1411951138485357,-1.0599190257836668,0.6549240700769752,0.7769492857909638,0.5853650192938153,0.5326345003276387,-0.02261971728778455,-0.3022228386404897,0.34948554096247536,0.3042733679328237,1
-2.1297600305307665,-0.7800205419670082,-0.07754435112405804,-0.08420135633453935,-0.09547220190248361,-0.04967879936008738,-0.43481441037066376,-0.03070221688380891,-0.006298943173567583,-0.11490332498682376,-0.014085539589546206,-0.13315734714943533,0.2624857045543279,0.041877492934642664,-0.12663543144081235,0.09240070106626548,0.2266723396358061,0.0211402319828849,-0.23570464184807075,0.10080163660570593,0.03911276210350013,-0.13093149740696985,-0.033662332759442797,0.04631075574358358,-0.025274588379807,0.1589443593129757,0.03846180271169502,-0.041066334898681146,0.015618884657696269,0
-2.77704624356758,-0.4564000557622295,0.15698507030171482,-0.15192704912248767,-0.09382983335737467,-0.030738115678524216,-0.28893258264544613,0.011042167271455095,-0.012521601944981333,-0.05169263454903012,-0.019083399321239432,-0.15347363202826514,-0.08206680861512078,-0.021493717117198014,-0.16187360480982882,0.02435580924615651,0.012991154928529407,0.07101303753509036,0.05221358512627326,0.027788094522973598,-0.010632269246310116,-0.0019004811698480216,-0.019517347678847666,0.14011331215699094,-0.005297539265986243,-0.09791943921197309,0.07877294736685815,0.009176433728183327,0.06159443637944945,0
-2.6263335996247763,-0.8754439361296404,0.02264497523198296,-0.029582965359893746,0.10399323679889046,-0.01616220872144341,-0.28749103237455015,0.00615369775970428,-0.02066217396873787,-0.06476836919116265,-0.05485492386428293,-0.10393470426323026,0.21837893065814004,0.03704764364043866,0.12194764800094879,0.003245645725722815,0.06039267074177618,0.3063717898107324,-0.13831193124400026,0.0015523170239250034,0.0385593515047961,-0.15939759760461275,0.02192857900887892,-0.1108715172524244,-0.020842725396045446,0.013870836368064028,-0.031872217958631134,-0.039930754220902066,0.06790539580207881,0
-2.6511802595701486,-0.971356244699634,0.0370378793898556,0.03330901810963915,0.0424278817328223,-0.026127376839448165,-0.22343015316318451,-0.0493750503854463,0.011668545822683413,-0.03986041134234867,0.015085821484830777,-0.02216126886702463,-0.2540589697968617,-0.05960502218829276,0.018597777230584134,0.06175452418727013,-0.04916853091454228,0.11367863494710387,0.025987686442264943,-0.12447066890775121,-0.030362455102472673,0.002091422178719401,-0.05081415092682535,-0.06252428960763955,0.046839773345915645,0.05857661223164579,-0.05718184545994968,0.017270004733595048,-0.03715998896623099,0
-2.9180424924742874,-0.9195020803071573,0.14956594202179302,0.03347771440445934,0.03707707767320499,-0.023012831191484923,-0.1992117566069024,-0.1174176503927242,0.02684015634791476,0.0024168874023777986,-0.032609015733032605,-0.0010588653269248973,-0.1437935722007554,-0.016014171055965965,-0.04375806065782411,-0.05861354799491477,-0.028407756535160495,-0.14868894794706605,0.08098579825650402,-0.0942835100572312,0.03864294166517254,-0.019562358386291653,-0.06575691544989241,-0.03786020597934488,0.04117873425411133,0.07040535949816927,-0.047033749806666615,-0.04283930912775572,0.01329577538130847,0
-3.2479283450077228,-0.7416203958324652,0.27354243647176635,-0.015745468765791863,0.09736907501811685,-0.016518433198115003,-0.23964991293592539,-0.13433826290166637,0.028787770853624304,-0.04341406353802724,-0.031320383286057525,-0.03472278069902235,0.23926078583964938,0.0778369367341423,0.19464041605111126,0.037126939699501905,-0.02030542836263913,-0.06260176676961077,-0.006107470243693249,0.049524046233956155,0.01687984012431041,-0.04283727037577001,0.013122576197569452,-0.0385557053897026,-0.061896233092732976,0.010790018559836335,0.06427990427783682,-0.0658835692778473,-0.04607571865537882,0
-4.070591343804096,-0.44243214461329444,0.5139664077993166,-0.04633965075935432,0.1318131106654793,-0.011351424325805702,-0.2563070566354479,-0.0354847619566367,0.00843671616749327,-0.01770003359148043,-0.06373438644851061,0.010196581883109011,-0.002824942363698796,-0.0007848948479714425,-0.03968710153875515,0.000904240516710489,-0.038300331746721594,-0.00415113824648105,-0.048844120986721265,0.02900771475018341,-0.014511963866322917,-0.010233971549432124,0.002883942571113111,-0.0002977665835074271,-0.017760856020862296,-0.02396019939149962,0.027203762674895455,-0.017477307989028332,0.0010464898134971185,0
-4.11849634073204,-0.40331060584573636,0.5389353968860875,-0.05625214737337337,0.12010562096349942,-0.011303302885699093,-0.2692431515240023,-0.028217174770008128,0.0074881621967091165,-0.014412745945252053,-0.052630633044539916,0.013719455033936399,0.011925120848221822,0.0020134753948087888,-0.04050933717058682,-0.013578447097655993,-0.019234577460431227,-0.02866428525313968,-0.0544135894914632,0.0027290311514540696,-0.02241254220745921,0.0038517755418918335,-0.004000730441824576,-0.007423945003834794,-0.009621874656127828,-0.002490131814865175,0.01353214915938313,-0.014059736486339156,0.002271867684157065,0
10.245684062172568,-6.518123085128005,-3.7370649372280242,0.7390613786370466,0.007798736057297742,-0.18903853069901558,-0.04094868731112321,-1.3113957158390614,0.32353640706259446,-0.593288006093006,-0.4685171830075344,-0.5771606015081147,-0.10690124874219525,0.07514705751812474,0.15811788089930023,1.543082252197786,0.25470138436198675,-0.9977967591489072,0.07632333172313803,0.40885263244837255,0.07972946907269483,-0.5577827338723831,-0.1946412897411927,0.5979322360756761,0.08521001022407189,0.13400493992304163,0.2457358696118163,-0.2504320711496778,0.2581705590872628,0
8.516121428878971,3.22439865538837,-1.2565855629561875,1.2770984273941686,0.007275510150741007,-0.6765659616273114,0.29250743639621146,0.07200005072172178,-0.8235828674507674,-0.5177291919032565,-0.6611585525052512,-0.1595899591623533,-0.17014843930021203,-0.9808954609683586,-0.5580850990855036,0.5097761556070616,-0.001050234620002147,-0.48925768354535126,0.38204032372120017,0.4016672069241155,-0.288260224285518,-0.29280404714166086,-0.22210282356230482,0.09532919828363413,-0.005453863834507292,0.6628492715522722,0.007443140802821953,-0.3515887558304418,0.3201436776014135,1
-2.000838786518499,0.40743765165032375,0.12368891909556191,-0.6576330618729886,-0.14887278983829552,0.021215737505748077,-0.31711118012604395,0.05045234895194959,-0.012985573050552434,-0.09217134648071493,0.3822375508847068,-0.4431045885972008,-0.12812383201848457,0.05445367052948126,-0.22068124190098712,0.12577335596261968,0.12956126072548219,-0.05382155989392964,0.3216839710056746,0.32350380471642404,0.09576813620742984,0.0036636344435193053,0.00803525612238125,0.03468305643102036,-0.12629064083984598,-0.18633941902491302,0.13089743089376085,-0.06484104612970722,0.1431403359069924,0
-2.0029795242779,0.7212342873802472,0.14015902424756727,-0.8640622838789196,-0.05480931727452341,0.08209451735934546,0.020278003882269725,0.1446089814839766,-0.05540659330931262,-0.1428240469916148,0.3592708570276778,-0.6161008089184254,0.008829597315940673,0.0947935995595865,-0.3263618120334968,-0.00737795080677497,0.07457257795114697,-0.13157289341153275,0.24861249485859735,0.10874646624466272,0.014607867644820612,0.21868431740866645,-0.009186758225576857,0.06227397901688078,0.17744782285559818,-0.07643074759981627,0.059967640661900176,-0.12971676981241495,0.43651963570357033,0
